"","Position","Track.Name","Artist","Streams","URL","country"
"8626",200,"Christmas All Over Again","Tom Petty and the Heartbreakers",17630,"https://open.spotify.com/track/30SNjazZhzunhAWCjhdyyD","Poland"
"8627",1,"Louco","Piruka",44764,"https://open.spotify.com/track/5RPewmKIUL2vWtQLI0Qp1F","Portugal"
"8628",2,"Dance Monkey","Tones and I",36784,"https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku","Portugal"
"8629",3,"Hoji N'ka ta Rola","Julinho Ksd",33221,"https://open.spotify.com/track/3EtXiDhRO8psTWs2uY8nyA","Portugal"
"8630",4,"Essa Saia (feat. Ivandro)","Bispo",32317,"https://open.spotify.com/track/2OI0z4fQD8NQPfYf5v6a2E","Portugal"
"8631",5,"Somos Iguais","Plutónio",29028,"https://open.spotify.com/track/1X3ltingEVNGRoJf1dvZfQ","Portugal"
"8632",6,"Vivi Good","Julinho Ksd",28413,"https://open.spotify.com/track/6MLQRF8D7LsOvZwkt1UcZP","Portugal"
"8633",7,"Tranquilo","Aragão",25893,"https://open.spotify.com/track/1fobXPCu47gikLMIoyQBLy","Portugal"
"8634",8,"HIGHEST IN THE ROOM","Travis Scott",23958,"https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW","Portugal"
"8635",9,"ROXANNE","Arizona Zervas",23247,"https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK","Portugal"
"8636",10,"menina solta","Giulia Be",22939,"https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1","Portugal"
"8637",11,"Sentimento Safari","Julinho Ksd",22265,"https://open.spotify.com/track/2t98sYRAQZAXqdwi3Sf6pQ","Portugal"
"8638",12,"Irresponsável","Wet Bed Gang",20487,"https://open.spotify.com/track/1AgqELuodwiIUbJhXM74Jx","Portugal"
"8639",13,"RITMO (Bad Boys For Life)","The Black Eyed Peas",19669,"https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf","Portugal"
"8640",14,"Circles","Post Malone",19504,"https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb","Portugal"
"8641",15,"Falling","Trevor Daniel",18831,"https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa","Portugal"
"8642",16,"Quando a vontade bater (Participação especial de PK Delas)","Pk",18425,"https://open.spotify.com/track/26WpOBpHiIMoBuMEIwtOCH","Portugal"
"8643",17,"Vergonha na Cara","Plutónio",18335,"https://open.spotify.com/track/7tgcYERxLChrwBIWp1mrv3","Portugal"
"8644",18,"Vencedor","Phoenix Rdc",18233,"https://open.spotify.com/track/4a0H1kKez7UVLveRL5cEgy","Portugal"
"8645",19,"Hoji en Sá Ta Vivi","Julinho Ksd",18206,"https://open.spotify.com/track/3PS7DV9nHtL6FhgSPh0d8z","Portugal"
"8646",20,"Adore You","Harry Styles",18189,"https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7","Portugal"
"8647",21,"Memories","Maroon 5",17940,"https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM","Portugal"
"8648",22,"Bússola","Nenny",17330,"https://open.spotify.com/track/5WJDT0RGxHU8vqpC7MkMfp","Portugal"
"8649",23,"Gaiola É o Troco","MC Du Black",17214,"https://open.spotify.com/track/3Uq45ipGutypFPmETfaoaH","Portugal"
"8650",24,"everything i wanted","Billie Eilish",17094,"https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ","Portugal"
"8651",25,"Lucy Lucy","Plutónio",16898,"https://open.spotify.com/track/2TPBDdqlAb6BitW6KC1KjW","Portugal"
"8652",26,"Don't Start Now","Dua Lipa",16638,"https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg","Portugal"
"8653",27,"Bairro","Wet Bed Gang",16557,"https://open.spotify.com/track/1ai9FDnFQDv18WAtFhMTIz","Portugal"
"8654",28,"1 de Abril","Plutónio",16184,"https://open.spotify.com/track/5ZxHzpxIEr0rxGJN8Jsdjy","Portugal"
"8655",29,"Lucid Dreams","Juice WRLD",15992,"https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR","Portugal"
"8656",30,"Depois da Chuva","Wet Bed Gang",15912,"https://open.spotify.com/track/2ebMZu8tfOap16ftf70LTF","Portugal"
"8657",31,"Impossíveis","Piruka",15558,"https://open.spotify.com/track/06YKCirt0RfP49rs6qB9sk","Portugal"
"8658",32,"Bolero","X-Tense",15529,"https://open.spotify.com/track/7mdE30Ov4in9UOCUcQiIK0","Portugal"
"8659",33,"GT3","LON3R JOHNY",14641,"https://open.spotify.com/track/24DEtUjFhpV57zGnwzHR4H","Portugal"
"8660",34,"Señorita","Shawn Mendes",14591,"https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2","Portugal"
"8661",35,"Watermelon Sugar","Harry Styles",14520,"https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY","Portugal"
"8662",36,"Eterna Sacanagem","MC JottaPê",14443,"https://open.spotify.com/track/1AfNdxHdE4OLcnQUyC6j3i","Portugal"
"8663",37,"All I Want for Christmas Is You","Mariah Carey",13538,"https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn","Portugal"
"8664",38,"Não Preciso (feat. Dylan)","TAY",13065,"https://open.spotify.com/track/0KO1f2y6aO5ouVwWZ8Uauw","Portugal"
"8665",39,"Someone You Loved","Lewis Capaldi",13057,"https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf","Portugal"
"8666",40,"bad guy","Billie Eilish",13049,"https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m","Portugal"
"8667",41,"Goodbyes (Feat. Young Thug)","Post Malone",12845,"https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo","Portugal"
"8668",42,"Heartless","The Weeknd",12628,"https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU","Portugal"
"8669",43,"Head Na Glock","Wet Bed Gang",12564,"https://open.spotify.com/track/4SqyV7jhuYUbRshqW1M5b9","Portugal"
"8670",44,"Havana","Sippinpurpp",12239,"https://open.spotify.com/track/69PRF57YEpTtgFngBwUAob","Portugal"
"8671",45,"It's You","Ali Gatie",12138,"https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29","Portugal"
"8672",46,"Deixa","Mc Th",12114,"https://open.spotify.com/track/4zZ2rPOa8itw3VuusVSicv","Portugal"
"8673",47,"Never Walk Alone","Sippinpurpp",12038,"https://open.spotify.com/track/7o5wNhYaDLRa8T81H9dn8G","Portugal"
"8674",48,"Meu Deus","Plutónio",11943,"https://open.spotify.com/track/6jx4yp7a9uUUN28Hr244fp","Portugal"
"8675",49,"Beautiful People (feat. Khalid)","Ed Sheeran",11582,"https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv","Portugal"
"8676",50,"Meu Ego","Deejay Telio",11304,"https://open.spotify.com/track/4g7pN0tzE26Hv4HM3UTwfO","Portugal"
"8677",51,"Se Eu","Fernando Daniel",11144,"https://open.spotify.com/track/60sz5NvSVHHTiaC02QuvaR","Portugal"
"8678",52,"Falling","Harry Styles",11139,"https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp","Portugal"
"8679",53,"Lights Up","Harry Styles",11098,"https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb","Portugal"
"8680",54,"Lose You To Love Me","Selena Gomez",11022,"https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5","Portugal"
"8681",55,"Piece Of Your Heart","MEDUZA",10944,"https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs","Portugal"
"8682",56,"FAM","Slow J",10933,"https://open.spotify.com/track/34OonHyC40aIzMPwvTOP6E","Portugal"
"8683",57,"Blinding Lights","The Weeknd",10807,"https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD","Portugal"
"8684",58,"I Don't Care (with Justin Bieber)","Ed Sheeran",10793,"https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9","Portugal"
"8685",59,"Só Queria Sorrir","Slow J",10270,"https://open.spotify.com/track/5oGOwG8FhaKQyXrruJKkk6","Portugal"
"8686",60,"How Do You Sleep?","Sam Smith",10125,"https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y","Portugal"
"8687",61,"Last Christmas","Wham!",10111,"https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78","Portugal"
"8688",62,"Ouvi Dizer","Melim",9989,"https://open.spotify.com/track/1qCLx3nX25NuhfPjM5E1qV","Portugal"
"8689",63,"Ransom","Lil Tecca",9864,"https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO","Portugal"
"8690",64,"Be Honest","Jorja Smith",9816,"https://open.spotify.com/track/3IWs9dAwTqN0EFhOIcBDfs","Portugal"
"8691",65,"Tou Bem (feat. Lhast)","ProfJam",9785,"https://open.spotify.com/track/0gzwa0yJncSs29DjXajA5i","Portugal"
"8692",66,"Love Me","Lil Tecca",9514,"https://open.spotify.com/track/4e0FYxSROat25pH16zMTZI","Portugal"
"8693",67,"Combatchy (feat. MC Rebecca)","Anitta",9116,"https://open.spotify.com/track/2bPtwnrpFNEe8N7Q85kLHw","Portugal"
"8694",68,"Teu Eternamente","Slow J",9059,"https://open.spotify.com/track/3klZEB3gNmhKoOTqwVH92G","Portugal"
"8695",69,"Sweet Spot","Papillon",8938,"https://open.spotify.com/track/7yrH4ghvW4hivGBpLU7dDb","Portugal"
"8696",70,"Shallow","Lady Gaga",8669,"https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B","Portugal"
"8697",71,"Devia Ir","Wet Bed Gang",8645,"https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7","Portugal"
"8698",72,"Malibu","ProfJam",8408,"https://open.spotify.com/track/0VoXqU82KkwEab9b5f8T4M","Portugal"
"8699",73,"Camadas","Papillon",8338,"https://open.spotify.com/track/6g3BZ70tvq3qOPicxtsnYa","Portugal"
"8700",74,"Lalala","Y2K",8253,"https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo","Portugal"
"8701",75,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",8189,"https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd","Portugal"
"8702",76,"Santa Tell Me","Ariana Grande",8125,"https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb","Portugal"
"8703",77,"Surtada - Remix Brega Funk","Dadá Boladão",8091,"https://open.spotify.com/track/5F8ffc8KWKNawllr5WsW0r","Portugal"
"8704",78,"Tusa","KAROL G",7935,"https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY","Portugal"
"8705",79,"BOP","DaBaby",7909,"https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN","Portugal"
"8706",80,"It's Beginning to Look a Lot like Christmas","Michael Bublé",7692,"https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI","Portugal"
"8707",81,"Lhast - jND (feat. 9 Miller)","Lhast",7606,"https://open.spotify.com/track/1TNiTrOrCgSvJN46XISIDj","Portugal"
"8708",82,"Ride It","Regard",7513,"https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ","Portugal"
"8709",83,"After Party","Deejay Telio",7494,"https://open.spotify.com/track/4Ssh6BrNzS4hv3SMkfPFGA","Portugal"
"8710",84,"lovely (with Khalid)","Billie Eilish",7440,"https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4","Portugal"
"8711",85,"goosebumps","Travis Scott",7419,"https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2","Portugal"
"8712",86,"My Oh My (feat. DaBaby)","Camila Cabello",7361,"https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K","Portugal"
"8713",87,"Lose Control","MEDUZA",7324,"https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK","Portugal"
"8714",88,"Liar","Camila Cabello",7320,"https://open.spotify.com/track/073ILU1C3APNRGF66VhtyA","Portugal"
"8715",89,"YYANOSÉ","Israel B",7306,"https://open.spotify.com/track/2nsZFBDS9rruGr9dOmmYOU","Portugal"
"8716",90,"hot girl bummer","blackbear",7166,"https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku","Portugal"
"8717",91,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",7103,"https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY","Portugal"
"8718",92,"À Vontade (feat. Fínix MG)","ProfJam",7097,"https://open.spotify.com/track/68VCmJEV8PFoOPGE1ALxtM","Portugal"
"8719",93,"Futsal Shuffle 2020","Lil Uzi Vert",7030,"https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs","Portugal"
"8720",94,"P de Pablito","X-Tense",7007,"https://open.spotify.com/track/5iZdN7FwGMBBaYsPP5DO8l","Portugal"
"8721",95,"Antes Dela Dizer Que Sim","Bárbara Tinoco",6994,"https://open.spotify.com/track/6PLVLWG3bjuKrvMJmwjps1","Portugal"
"8722",96,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",6991,"https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx","Portugal"
"8723",97,"Sushi","Nenny",6908,"https://open.spotify.com/track/24O7YwgpQ7qXYg0RNBT0Ge","Portugal"
"8724",98,"Também Sonhar","Slow J",6705,"https://open.spotify.com/track/0hTLoBrTCyctmBg2Ah5zSk","Portugal"
"8725",99,"Mrs.Colt","Phoenix Rdc",6679,"https://open.spotify.com/track/4oW5MTR3JBaiNMuik1nlqL","Portugal"
"8726",100,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",6628,"https://open.spotify.com/track/4kKdvXD0ez7jp1296JmAts","Portugal"
"8727",101,"No Idea","Don Toliver",6577,"https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu","Portugal"
"8728",102,"Old Town Road - Remix","Lil Nas X",6552,"https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG","Portugal"
"8729",103,"Golden","Harry Styles",6549,"https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl","Portugal"
"8730",104,"Rockin' Around The Christmas Tree","Brenda Lee",6545,"https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97","Portugal"
"8731",105,"Jingle Bell Rock","Bobby Helms",6532,"https://open.spotify.com/track/3hBXvHLlTHvnbwrPbeoyAj","Portugal"
"8732",106,"Minha Cama (feat. Nego do Borel & Deejay Telio)","David Carreira",6530,"https://open.spotify.com/track/1ByVTS5sH8YQrjBcdXIPtT","Portugal"
"8733",107,"Céu Azul","Apollo G",6475,"https://open.spotify.com/track/1f00vLCQsWLq0uM3ozCsgk","Portugal"
"8734",108,"Quero Estar","Jvst Fly",6434,"https://open.spotify.com/track/3mUr8yM3UMu7DbIRxgTe0i","Portugal"
"8735",109,"SICKO MODE","Travis Scott",6417,"https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","Portugal"
"8736",110,"Kenny G","Matuê",6362,"https://open.spotify.com/track/3MkdA6vwF0ifRl86yzTlJW","Portugal"
"8737",111,"Legends","Juice WRLD",6333,"https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa","Portugal"
"8738",112,"7 rings","Ariana Grande",6282,"https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF","Portugal"
"8739",113,"Mistletoe","Justin Bieber",6278,"https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA","Portugal"
"8740",114,"Cherry","Harry Styles",6263,"https://open.spotify.com/track/2IOFZdYYkFxEHVz1w34PoL","Portugal"
"8741",115,"The London (feat. J. Cole & Travis Scott)","Young Thug",6220,"https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n","Portugal"
"8742",116,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",6185,"https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk","Portugal"
"8743",117,"Happier","Marshmello",6064,"https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","Portugal"
"8744",118,"Pensa Bem","TAY",6054,"https://open.spotify.com/track/4SIaLMSv2V9o910QnZwkn9","Portugal"
"8745",119,"Sucker","Jonas Brothers",6028,"https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD","Portugal"
"8746",120,"Meu Abrigo","Melim",6012,"https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe","Portugal"
"8747",121,"Holly Jolly Christmas","Michael Bublé",6006,"https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE","Portugal"
"8748",122,"Mais Caro","Wet Bed Gang",5889,"https://open.spotify.com/track/0eA43imPmYEq6166XHM3UX","Portugal"
"8749",123,"De Volta (feat. Agir)","9 Miller",5863,"https://open.spotify.com/track/18Lw2uzjrjGqETdaYPR5ja","Portugal"
"8750",124,"Look At Her Now","Selena Gomez",5852,"https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m","Portugal"
"8751",125,"She","Harry Styles",5805,"https://open.spotify.com/track/6SQLk9HSNketfgs2AyIiMs","Portugal"
"8752",126,"Ela É do Tipo","MC Kevin o Chris",5776,"https://open.spotify.com/track/2x8TNY9KwNvD19gVGs4WOP","Portugal"
"8753",127,"Com Licença","Deejay Telio",5750,"https://open.spotify.com/track/3zZgldoV0dpsquQKqdi5hH","Portugal"
"8754",128,"Cafeína","Dj Dadda",5748,"https://open.spotify.com/track/37tlhZnzXdF5en96O1j93w","Portugal"
"8755",129,"when the party's over","Billie Eilish",5742,"https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I","Portugal"
"8756",130,"Voltas","Fernando Daniel",5724,"https://open.spotify.com/track/3K53RODdfVk8K9yv3GCPQP","Portugal"
"8757",131,"Vete","Bad Bunny",5710,"https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c","Portugal"
"8758",132,"Happy Day","Deejay Telio",5688,"https://open.spotify.com/track/4HkmUlLklTFzOIufppSf0e","Portugal"
"8759",133,"Ayy Macarena","Tyga",5672,"https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX","Portugal"
"8760",134,"Panini","Lil Nas X",5655,"https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv","Portugal"
"8761",135,"Let Me Down Slowly","Alec Benjamin",5647,"https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d","Portugal"
"8762",136,"China","Anuel AA",5624,"https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK","Portugal"
"8763",137,"Ransom (with Juice WRLD) - Remix","Lil Tecca",5606,"https://open.spotify.com/track/2WsuSYJNXGKXVYkHPnq2yp","Portugal"
"8764",138,"Coração","Diogo Piçarra",5557,"https://open.spotify.com/track/4P1AsBKVp4WbQjXQzqJ0LC","Portugal"
"8765",139,"Before You Go","Lewis Capaldi",5552,"https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP","Portugal"
"8766",140,"BUTTERFLY EFFECT","Travis Scott",5519,"https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4","Portugal"
"8767",141,"Wow.","Post Malone",5500,"https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg","Portugal"
"8768",142,"Bohemian Rhapsody - 2011 Mix","Queen",5494,"https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv","Portugal"
"8769",143,"Dancing With A Stranger (with Normani)","Sam Smith",5476,"https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki","Portugal"
"8770",144,"Gravidade","Dillaz",5466,"https://open.spotify.com/track/1xKyLu1AbYauopjoAi0bQU","Portugal"
"8771",145,"It's the Most Wonderful Time of the Year","Andy Williams",5464,"https://open.spotify.com/track/1IcR6RlgvDczfvoWJSSY2A","Portugal"
"8772",146,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",5428,"https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw","Portugal"
"8773",147,"Without Me","Halsey",5397,"https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C","Portugal"
"8774",148,"Júlio César","Regula",5386,"https://open.spotify.com/track/5serYqZTitCP8MiBT7TBGx","Portugal"
"8775",149,"Malemolência","Dynho Alves",5382,"https://open.spotify.com/track/5rwdmpN5eMWIIwK4R96vv1","Portugal"
"8776",150,"Ela Vem","MC G15",5369,"https://open.spotify.com/track/31yFXM26dazFnWI2eoOM5R","Portugal"
"8777",151,"10,000 Hours (with Justin Bieber)","Dan + Shay",5369,"https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa","Portugal"
"8778",152,"Anjos","Diogo Piçarra",5354,"https://open.spotify.com/track/2OTDVVqU45HG4odJVSrlPY","Portugal"
"8779",153,"Uber Driver","mishlawi",5298,"https://open.spotify.com/track/6cmn21bodxviaGAHa5ZXbF","Portugal"
"8780",154,"Some que ele vem atrás","Anitta",5286,"https://open.spotify.com/track/2qD7VoDYcrAPY0cVEfpsR5","Portugal"
"8781",155,"Don't Call Me Up","Mabel",5283,"https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8","Portugal"
"8782",156,"rockstar (feat. 21 Savage)","Post Malone",5247,"https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt","Portugal"
"8783",157,"Own It (feat. Ed Sheeran & Burna Boy)","Stormzy",5218,"https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR","Portugal"
"8784",158,"MIDDLE CHILD","J. Cole",5197,"https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8","Portugal"
"8785",159,"11 PM","Maluma",5191,"https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d","Portugal"
"8786",160,"Teu Olhar","Matias Damásio",5182,"https://open.spotify.com/track/1AvnHYxwYDVJI2ff6h9z4m","Portugal"
"8787",161,"To Be So Lonely","Harry Styles",5110,"https://open.spotify.com/track/5JiH89mHrv9oWHlD0T326z","Portugal"
"8788",162,"Porquê","Murta",5089,"https://open.spotify.com/track/1kr5gjEkwvWzRvtnRdJkJY","Portugal"
"8789",163,"Hot (Remix) [feat. Gunna and Travis Scott]","Young Thug",5033,"https://open.spotify.com/track/56AMYGJzxBO6p8v0wEe9de","Portugal"
"8790",164,"Bad Liar","Imagine Dragons",5006,"https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3","Portugal"
"8791",165,"Saturno","Lhast",4972,"https://open.spotify.com/track/69gdm4sXhiFEllkDehjVst","Portugal"
"8792",166,"Impec","Papillon",4966,"https://open.spotify.com/track/37M00uZSz6smSxZ7pHchuh","Portugal"
"8793",167,"Água de Coco (Prod. Lhast)","ProfJam",4963,"https://open.spotify.com/track/2BSuTvvgGd7cfX1JTM9lZE","Portugal"
"8794",168,"Que Passa (Pablo y Pepe)","X-Tense",4953,"https://open.spotify.com/track/45pxNtK2TTtB8dKiRH2YUX","Portugal"
"8795",169,"NÓS2 (feat. Deezy)","Bispo",4950,"https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR","Portugal"
"8796",170,"Hit Contagiante","Felipe Original",4949,"https://open.spotify.com/track/5dKesZwp6deuhEeW8F1UEi","Portugal"
"8797",171,"Robbery","Juice WRLD",4948,"https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ","Portugal"
"8798",172,"Tudo Nosso (feat. Deejay Telio & Deedz B)","Supa Squad",4934,"https://open.spotify.com/track/1vChWb8X4TEeKvo46uTglP","Portugal"
"8799",173,"SENTADÃO","Pedro Sampaio",4926,"https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A","Portugal"
"8800",174,"Chama Ela (feat. Pedro Sampaio)","Lexa",4911,"https://open.spotify.com/track/14kRWkCWBYfQqILflEcpSJ","Portugal"
"8801",175,"Agora é Tudo Meu","Dennis DJ",4866,"https://open.spotify.com/track/5yH8pYxNckOU1cxfPsMIaz","Portugal"
"8802",176,"Death Note","LON3R JOHNY",4859,"https://open.spotify.com/track/6Jph3lq3V6hiKoQrB7YEw2","Portugal"
"8803",177,"Falling Like The Stars","James Arthur",4838,"https://open.spotify.com/track/395KzBy0bkb57dEvg6cfzJ","Portugal"
"8804",178,"Feliz Navidad","José Feliciano",4836,"https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS","Portugal"
"8805",179,"bury a friend","Billie Eilish",4790,"https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF","Portugal"
"8806",180,"Do They Know It's Christmas? - 1984 Version","Band Aid",4755,"https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf","Portugal"
"8807",181,"Não Sinto","Wet Bed Gang",4704,"https://open.spotify.com/track/0YC2GENi574LpUCPEHk8qy","Portugal"
"8808",182,"Better Now","Post Malone",4693,"https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK","Portugal"
"8809",183,"SAD!","XXXTENTACION",4692,"https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","Portugal"
"8810",184,"Yo x Ti, Tu x Mi","ROSALÍA",4691,"https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk","Portugal"
"8811",185,"If I Can't Have You","Shawn Mendes",4648,"https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh","Portugal"
"8812",186,"Sunflower, Vol. 6","Harry Styles",4635,"https://open.spotify.com/track/6iYMfxznTBlcVOgRHab2W0","Portugal"
"8813",187,"Drip","LON3R JOHNY",4632,"https://open.spotify.com/track/330CY6XkYOnnh8w7Nm114t","Portugal"
"8814",188,"O Sol","Vitor Kley",4601,"https://open.spotify.com/track/6MhQepBa5fq6GAeOKBlUd2","Portugal"
"8815",189,"Salto Alto","Piruka",4595,"https://open.spotify.com/track/3sIXzuNgN9HrC7amkEQWiP","Portugal"
"8816",190,"Up All Night","Khalid",4571,"https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74","Portugal"
"8817",191,"Con Calma","Daddy Yankee",4568,"https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m","Portugal"
"8818",192,"Santa Claus Is Coming to Town","Michael Bublé",4535,"https://open.spotify.com/track/5Ber68jZ7ytegr2UISEdb7","Portugal"
"8819",193,"Não Tens Visto","Wet Bed Gang",4531,"https://open.spotify.com/track/3WzINtpiKu6mwJu8ax7EdC","Portugal"
"8820",194,"The Box","Roddy Ricch",4516,"https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I","Portugal"
"8821",195,"Mo Boy","Dillaz",4501,"https://open.spotify.com/track/4zww0H1u0yYvyBGixrRCb9","Portugal"
"8822",196,"Sweet but Psycho","Ava Max",4485,"https://open.spotify.com/track/25sgk305KZfyuqVBQIahim","Portugal"
"8823",197,"Better","Khalid",4476,"https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ","Portugal"
"8824",198,"Silêncio","Slow J",4444,"https://open.spotify.com/track/0Ddjcr7enkv0iwnhRNAbXD","Portugal"
"8825",199,"Trampoline (with ZAYN)","SHAED",4442,"https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k","Portugal"
"8826",200,"Be Alright","Dean Lewis",4433,"https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy","Portugal"
"8827",1,"Tusa","KAROL G",44880,"https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY","Paraguay"
"8828",2,"Hola - Remix","Dalex",38085,"https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt","Paraguay"
"8829",3,"Bellaquita - Remix","Dalex",35250,"https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA","Paraguay"
"8830",4,"Fantasias","Rauw Alejandro",34334,"https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy","Paraguay"
"8831",5,"Vete","Bad Bunny",27748,"https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c","Paraguay"
"8832",6,"Quizas","Rich Music LTD",27635,"https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe","Paraguay"
